%    Buenos Aires, Argentina station ID   87585000
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
   -1021.500	           0	    18.00000
   -1020.500	           0	    21.20000
   -1019.500	           0	    22.20000
   -1018.500	           0	    23.60000
   -1017.500	           0	    20.30000
   -1016.500	           0	    16.80000
   -1015.500	           0	    14.50000
   -1014.500	           0	     8.90000
   -1013.500	           0	     9.70000
   -1012.500	           0	    12.90000
   -1011.500	           0	    15.50000
   -1010.500	           0	    16.50000
   -1009.500	           0	    19.00000
   -1008.500	           0	    20.90000
   -1007.500	           0	    23.40000
   -1006.500	           0	    23.80000
   -1005.500	           0	    22.30000
   -1004.500	           0	    18.30000
   -1003.500	           0	    14.40000
   -1002.500	           0	    10.60000
   -1001.500	           0	    12.50000
   -1000.500	           0	    12.00000
    -999.500	           0	    15.60000
    -998.500	           0	    15.60000
    -997.500	           0	    16.50000
    -996.500	           0	    18.50000
    -995.500	           0	    23.70000
    -994.500	           0	    22.60000
    -993.500	           0	    23.80000
    -992.500	           0	    19.00000
    -991.500	           0	    13.10000
    -990.500	           0	    11.40000
    -989.500	           0	    12.20000
    -988.500	           0	    11.40000
    -987.500	           0	    13.90000
    -986.500	           0	    17.60000
    -985.500	           0	    19.90000
    -984.500	           0	    22.00000
    -983.500	           0	    23.90000
    -982.500	           0	    22.70000
    -981.500	           0	    22.00000
    -980.500	           0	    16.90000
    -979.500	           0	    13.40000
    -978.500	           0	     9.60000
    -977.500	           0	    10.10000
    -976.500	           0	    11.50000
    -975.500	           0	    14.40000
    -974.500	           0	    15.90000
    -973.500	           0	    20.00000
    -972.500	           0	    20.50000
    -971.500	           0	    22.60000
    -970.500	           0	    22.70000
    -969.500	           0	    21.10000
    -968.500	           0	    17.30000
    -967.500	           0	    14.00000
    -966.500	           0	    10.60000
    -965.500	           0	    11.80000
    -964.500	           0	    12.30000
    -963.500	           0	    13.90000
    -962.500	           0	    16.40000
    -961.500	           0	    20.10000
    -960.500	           0	    21.60000
    -959.500	           0	    22.60000
    -958.500	           0	    22.50000
    -957.500	           0	    19.80000
    -956.500	           0	    16.20000
    -955.500	           0	    13.20000
    -954.500	           0	    12.80000
    -953.500	           0	    11.30000
    -952.500	           0	    13.40000
    -951.500	           0	    12.70000
    -950.500	           0	    14.60000
    -949.500	           0	    19.30000
    -948.500	           0	    23.40000
    -947.500	           0	    22.30000
    -946.500	           0	    24.40000
    -945.500	           0	    23.00000
