%    Melbourne, Australia, station ID   94868000
% T	VER	NOAA NCDC GHCN v2 adjusted mean temp
% months since 1960-01-01	unitless	Celsius_scale
   -1060.500	           0	    12.60000
   -1059.500	           0	    13.60000
   -1058.500	           0	    13.90000
   -1057.500	           0	    17.40000
   -1056.500	           0	    20.00000
   -1055.500	           0	    21.70000
   -1054.500	           0	    19.40000
   -1053.500	           0	    19.90000
   -1052.500	           0	    15.20000
   -1051.500	           0	    12.70000
   -1050.500	           0	    12.40000
   -1049.500	           0	    11.00000
   -1048.500	           0	    10.20000
   -1047.500	           0	    13.90000
   -1046.500	           0	    15.60000
   -1045.500	           0	    18.50000
   -1044.500	           0	    18.40000
   -1043.500	           0	    19.30000
   -1042.500	           0	    20.60000
   -1041.500	           0	    17.90000
   -1040.500	           0	    17.20000
   -1039.500	           0	    14.30000
   -1038.500	           0	    12.70000
   -1037.500	           0	     9.60000
   -1036.500	           0	    12.60000
   -1035.500	           0	    13.60000
   -1034.500	           0	    16.40000
   -1033.500	           0	    15.30000
   -1032.500	           0	    20.10000
   -1031.500	           0	    20.00000
   -1030.500	           0	    19.00000
   -1029.500	           0	    18.30000
   -1028.500	           0	    16.60000
   -1027.500	           0	    12.80000
   -1026.500	           0	    10.40000
   -1025.500	           0	     9.60000
   -1024.500	           0	    10.50000
   -1023.500	           0	    11.80000
   -1022.500	           0	    16.70000
   -1021.500	           0	    16.60000
   -1020.500	           0	    18.50000
   -1019.500	           0	    20.60000
   -1018.500	           0	    19.60000
   -1017.500	           0	    18.70000
   -1016.500	           0	    15.70000
   -1015.500	           0	    12.60000
   -1014.500	           0	    11.80000
   -1013.500	           0	     9.70000
   -1012.500	           0	    11.80000
   -1011.500	           0	    12.60000
   -1010.500	           0	    15.20000
   -1009.500	           0	    15.60000
   -1008.500	           0	    17.50000
   -1007.500	           0	    19.90000
   -1006.500	           0	    20.20000
   -1005.500	           0	    19.70000
   -1004.500	           0	    15.50000
   -1003.500	           0	    13.10000
   -1002.500	           0	    10.30000
   -1001.500	           0	     9.80000
   -1000.500	           0	    11.20000
    -999.500	           0	    13.10000
    -998.500	           0	    15.70000
    -997.500	           0	    16.20000
    -996.500	           0	    19.00000
    -995.500	           0	    19.20000
    -994.500	           0	    21.20000
    -993.500	           0	    19.80000
    -992.500	           0	    16.40000
    -991.500	           0	    13.40000
    -990.500	           0	    11.10000
    -989.500	           0	    10.90000
    -988.500	           0	    12.00000
    -987.500	           0	    13.40000
    -986.500	           0	    15.20000
    -985.500	           0	    15.90000
    -984.500	           0	    18.90000
    -983.500	           0	    21.00000
    -982.500	           0	    20.70000
    -981.500	           0	    19.80000
    -980.500	           0	    17.20000
    -979.500	           0	    13.10000
    -978.500	           0	     9.30000
    -977.500	           0	    10.90000
    -976.500	           0	    12.40000
    -975.500	           0	    14.40000
    -974.500	           0	    15.20000
    -973.500	           0	    17.50000
    -972.500	           0	    19.60000
    -971.500	           0	    20.70000
    -970.500	           0	    20.90000
    -969.500	           0	    19.20000
    -968.500	           0	    17.40000
    -967.500	           0	    12.40000
    -966.500	           0	     9.80000
    -965.500	           0	     9.40000
    -964.500	           0	    11.80000
    -963.500	           0	    13.20000
    -962.500	           0	    15.30000
    -961.500	           0	    16.20000
    -960.500	           0	    18.80000
    -959.500	           0	    20.40000
    -958.500	           0	    23.10000
    -957.500	           0	    20.20000
    -956.500	           0	    16.80000
    -955.500	           0	    13.30000
    -954.500	           0	    11.10000
    -953.500	           0	     9.60000
    -952.500	           0	    13.20000
    -951.500	           0	    13.80000
    -950.500	           0	    14.10000
    -949.500	           0	    16.90000
    -948.500	           0	    18.70000
    -947.500	           0	    21.40000
    -946.500	           0	    20.50000
    -945.500	           0	    19.40000
    -944.500	           0	    16.20000
    -943.500	           0	    14.50000
    -942.500	           0	     9.80000
    -941.500	           0	    10.60000
    -940.500	           0	    12.30000
    -939.500	           0	    13.60000
    -938.500	           0	    14.80000
    -937.500	           0	    17.10000
    -936.500	           0	    18.90000
    -935.500	           0	    20.70000
    -934.500	           0	    20.90000
    -933.500	           0	    20.30000
    -932.500	           0	    15.60000
    -931.500	           0	    14.20000
    -930.500	           0	    10.30000
    -929.500	           0	    10.10000
    -928.500	           0	    11.50000
    -927.500	           0	    14.00000
    -926.500	           0	    16.20000
    -925.500	           0	    18.00000
    -924.500	           0	    19.50000
    -923.500	           0	    21.20000
    -922.500	           0	    21.40000
    -921.500	           0	    20.00000
    -920.500	           0	    17.50000
    -919.500	           0	    12.60000
    -918.500	           0	    13.10000
    -917.500	           0	     9.90000
    -916.500	           0	    11.70000
    -915.500	           0	    13.20000
    -914.500	           0	    15.50000
    -913.500	           0	    18.40000
    -912.500	           0	    19.50000
    -911.500	           0	    19.20000
    -910.500	           0	    19.70000
    -909.500	           0	    19.20000
    -908.500	           0	    16.80000
    -907.500	           0	    13.20000
    -906.500	           0	    11.50000
    -905.500	           0	     9.40000
    -904.500	           0	    13.00000
    -903.500	           0	    14.00000
    -902.500	           0	    14.60000
    -901.500	           0	    17.20000
    -900.500	           0	    18.50000
    -899.500	           0	    19.80000
    -898.500	           0	    20.20000
    -897.500	           0	    18.10000
    -896.500	           0	    15.50000
    -895.500	           0	    13.80000
    -894.500	           0	    10.00000
    -893.500	           0	     9.10000
    -892.500	           0	    12.20000
    -891.500	           0	    13.60000
    -890.500	           0	    16.00000
    -889.500	           0	    17.20000
    -888.500	           0	    20.40000
    -887.500	           0	    21.50000
    -886.500	           0	    18.60000
    -885.500	           0	    17.40000
    -884.500	           0	    16.30000
    -883.500	           0	    12.70000
    -882.500	           0	    10.70000
    -881.500	           0	     9.90000
    -880.500	           0	    11.10000
    -879.500	           0	    14.40000
    -878.500	           0	    14.00000
    -877.500	           0	    18.40000
    -876.500	           0	    19.30000
    -875.500	           0	    22.60000
    -874.500	           0	    21.60000
    -873.500	           0	    20.00000
    -872.500	           0	    16.50000
    -871.500	           0	    12.50000
    -870.500	           0	    10.20000
    -869.500	           0	    10.60000
    -868.500	           0	    11.20000
    -867.500	           0	    12.30000
    -866.500	           0	    15.10000
    -865.500	           0	    16.00000
    -864.500	           0	    20.60000
    -863.500	           0	    19.90000
    -862.500	           0	    19.80000
    -861.500	           0	    17.00000
    -860.500	           0	    15.90000
    -859.500	           0	    13.30000
    -858.500	           0	    12.10000
    -857.500	           0	    10.20000
    -856.500	           0	    10.20000
    -855.500	           0	    13.60000
    -854.500	           0	    14.70000
    -853.500	           0	    18.60000
    -852.500	           0	    21.20000
    -851.500	           0	    21.50000
    -850.500	           0	    20.40000
    -849.500	           0	    19.40000
    -848.500	           0	    17.10000
    -847.500	           0	    14.00000
    -846.500	           0	    12.10000
    -845.500	           0	     9.90000
    -844.500	           0	    11.30000
    -843.500	           0	    12.60000
    -842.500	           0	    16.50000
    -841.500	           0	    17.90000
    -840.500	           0	    19.40000
    -839.500	           0	    23.70000
    -838.500	           0	    23.10000
    -837.500	           0	    21.00000
    -836.500	           0	    16.70000
    -835.500	           0	    13.60000
    -834.500	           0	    12.80000
    -833.500	           0	     9.60000
    -832.500	           0	    11.40000
    -831.500	           0	    13.90000
    -830.500	           0	    15.30000
    -829.500	           0	    16.40000
    -828.500	           0	    17.90000
    -827.500	           0	    19.90000
    -826.500	           0	    19.40000
    -825.500	           0	    20.00000
    -824.500	           0	    15.60000
    -823.500	           0	    13.50000
    -822.500	           0	    11.50000
    -821.500	           0	    10.80000
    -820.500	           0	    12.00000
    -819.500	           0	    13.80000
    -818.500	           0	    15.30000
    -817.500	           0	    17.00000
    -816.500	           0	    18.40000
    -815.500	           0	    20.20000
    -814.500	           0	    20.70000
    -813.500	           0	    20.30000
    -812.500	           0	    14.90000
    -811.500	           0	    12.90000
    -810.500	           0	    11.70000
    -809.500	           0	     9.60000
    -808.500	           0	    11.50000
    -807.500	           0	    13.00000
    -806.500	           0	    15.20000
    -805.500	           0	    17.60000
    -804.500	           0	    17.60000
    -803.500	           0	    19.60000
    -802.500	           0	    20.20000
    -801.500	           0	    18.80000
    -800.500	           0	    15.60000
    -799.500	           0	    14.10000
    -798.500	           0	    10.10000
    -797.500	           0	     9.50000
    -796.500	           0	    11.20000
    -795.500	           0	    13.30000
    -794.500	           0	    15.80000
    -793.500	           0	    16.60000
    -792.500	           0	    19.00000
    -791.500	           0	    21.50000
    -790.500	           0	    19.90000
    -789.500	           0	    19.40000
    -788.500	           0	    16.50000
    -787.500	           0	    12.40000
    -786.500	           0	    11.60000
    -785.500	           0	     9.40000
    -784.500	           0	    11.10000
    -783.500	           0	    11.80000
    -782.500	           0	    16.40000
    -781.500	           0	    18.10000
    -780.500	           0	    19.70000
    -779.500	           0	    20.00000
    -778.500	           0	    21.70000
    -777.500	           0	    18.30000
    -776.500	           0	    16.50000
    -775.500	           0	    12.20000
    -774.500	           0	    10.80000
    -773.500	           0	     9.10000
    -772.500	           0	    12.30000
    -771.500	           0	    12.90000
    -770.500	           0	    16.80000
    -769.500	           0	    17.00000
    -768.500	           0	    19.90000
    -767.500	           0	    21.10000
    -766.500	           0	    19.80000
    -765.500	           0	    17.60000
    -764.500	           0	    15.40000
    -763.500	           0	    12.60000
    -762.500	           0	    10.40000
    -761.500	           0	     9.50000
    -760.500	           0	    10.20000
    -759.500	           0	    12.20000
    -758.500	           0	    15.20000
    -757.500	           0	    18.10000
    -756.500	           0	    20.40000
    -755.500	           0	    19.10000
    -754.500	           0	    19.30000
    -753.500	           0	    16.30000
    -752.500	           0	    15.20000
