%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
   -1375.500    	   0.0000000E+00	    11.90000    
   -1374.500    	   0.0000000E+00	    17.30000    
   -1373.500    	   0.0000000E+00	    19.50000    
   -1372.500    	   0.0000000E+00	    20.50000    
   -1371.500    	   0.0000000E+00	    14.00000    
   -1370.500    	   0.0000000E+00	    10.70000    
   -1369.500    	   0.0000000E+00	    6.400000    
   -1368.500    	   0.0000000E+00	   -3.600000    
   -1367.500    	   0.0000000E+00	   -3.100000    
   -1366.500    	   0.0000000E+00	   -5.500000    
   -1365.500    	   0.0000000E+00	    2.400000    
   -1364.500    	   0.0000000E+00	    8.200000    
   -1363.500    	   0.0000000E+00	    12.30000    
   -1362.500    	   0.0000000E+00	    16.70000    
   -1361.500    	   0.0000000E+00	    20.10000    
   -1360.500    	   0.0000000E+00	    19.90000    
   -1359.500    	   0.0000000E+00	    18.50000    
   -1358.500    	   0.0000000E+00	    9.100000    
   -1357.500    	   0.0000000E+00	    5.800000    
   -1356.500    	   0.0000000E+00	   -2.600000    
   -1355.500    	   0.0000000E+00	   -2.700000    
   -1354.500    	   0.0000000E+00	   0.7000000    
   -1353.500    	   0.0000000E+00	   -1.000000    
   -1352.500    	   0.0000000E+00	    5.100000    
   -1351.500    	   0.0000000E+00	    10.70000    
   -1350.500    	   0.0000000E+00	    17.00000    
   -1349.500    	   0.0000000E+00	    21.00000    
   -1348.500    	   0.0000000E+00	    18.40000    
   -1347.500    	   0.0000000E+00	    15.60000    
   -1346.500    	   0.0000000E+00	    8.900001    
   -1345.500    	   0.0000000E+00	    6.700000    
   -1344.500    	   0.0000000E+00	    1.600000    
   -1343.500    	   0.0000000E+00	   -2.100000    
   -1342.500    	   0.0000000E+00	   -3.900000    
   -1341.500    	   0.0000000E+00	  -0.2000000    
   -1340.500    	   0.0000000E+00	    6.100000    
   -1339.500    	   0.0000000E+00	    13.70000    
   -1338.500    	   0.0000000E+00	    16.80000    
   -1337.500    	   0.0000000E+00	    19.40000    
   -1336.500    	   0.0000000E+00	    18.90000    
   -1335.500    	   0.0000000E+00	    14.30000    
   -1334.500    	   0.0000000E+00	    9.700000    
   -1333.500    	   0.0000000E+00	    2.300000    
   -1332.500    	   0.0000000E+00	    1.300000    
   -1331.500    	   0.0000000E+00	   -5.800000    
   -1330.500    	   0.0000000E+00	   -6.700000    
   -1329.500    	   0.0000000E+00	    1.100000    
   -1328.500    	   0.0000000E+00	    5.300000    
   -1327.500    	   0.0000000E+00	    10.30000    
   -1326.500    	   0.0000000E+00	    17.40000    
   -1325.500    	   0.0000000E+00	    20.10000    
   -1324.500    	   0.0000000E+00	    19.20000    
   -1323.500    	   0.0000000E+00	    15.00000    
   -1322.500    	   0.0000000E+00	    9.300000    
   -1321.500    	   0.0000000E+00	    7.300000    
   -1320.500    	   0.0000000E+00	   -1.900000    
   -1319.500    	   0.0000000E+00	   -2.800000    
   -1318.500    	   0.0000000E+00	   -1.500000    
   -1317.500    	   0.0000000E+00	  -0.6000000    
   -1316.500    	   0.0000000E+00	    4.300000    
   -1315.500    	   0.0000000E+00	    9.500000    
   -1314.500    	   0.0000000E+00	    17.80000    
   -1313.500    	   0.0000000E+00	    20.10000    
   -1312.500    	   0.0000000E+00	    18.10000    
   -1311.500    	   0.0000000E+00	    15.50000    
   -1310.500    	   0.0000000E+00	    10.80000    
   -1309.500    	   0.0000000E+00	    5.100000    
   -1308.500    	   0.0000000E+00	   -3.700000    
%   Data dropout between -1307 and -1305; JCG added "synthesized data" from previous year
   -1307.500    	   0.0000000E+00	   -2.800000    
   -1306.500    	   0.0000000E+00	   -1.500000    
   -1305.500    	   0.0000000E+00	  -0.6000000    
   -1304.500    	   0.0000000E+00	    5.700000    
   -1303.500    	   0.0000000E+00	    11.80000    
   -1302.500    	   0.0000000E+00	    15.60000    
   -1301.500    	   0.0000000E+00	    19.00000    
   -1300.500    	   0.0000000E+00	    17.90000    
   -1299.500    	   0.0000000E+00	    15.10000    
   -1298.500    	   0.0000000E+00	    11.50000    
   -1297.500    	   0.0000000E+00	    2.000000    
   -1296.500    	   0.0000000E+00	   -5.200000    
   -1295.500    	   0.0000000E+00	   -6.100000    
   -1294.500    	   0.0000000E+00	   -3.600000    
   -1293.500    	   0.0000000E+00	   0.2000000    
   -1292.500    	   0.0000000E+00	    4.100000    
   -1291.500    	   0.0000000E+00	    12.00000    
   -1290.500    	   0.0000000E+00	    17.50000    
   -1289.500    	   0.0000000E+00	    20.70000    
   -1288.500    	   0.0000000E+00	    17.70000    
   -1287.500    	   0.0000000E+00	    15.50000    
   -1286.500    	   0.0000000E+00	    9.800000    
   -1285.500    	   0.0000000E+00	    3.100000    
   -1284.500    	   0.0000000E+00	    1.300000    
   -1283.500    	   0.0000000E+00	   -3.600000    
   -1282.500    	   0.0000000E+00	   -2.100000    
   -1281.500    	   0.0000000E+00	    1.300000    
   -1280.500    	   0.0000000E+00	    6.000000    
   -1279.500    	   0.0000000E+00	    12.60000    
   -1278.500    	   0.0000000E+00	    17.60000    
   -1277.500    	   0.0000000E+00	    19.60000    
   -1276.500    	   0.0000000E+00	    18.80000    
   -1275.500    	   0.0000000E+00	    15.90000    
   -1274.500    	   0.0000000E+00	    9.300000    
   -1273.500    	   0.0000000E+00	    5.500000    
   -1272.500    	   0.0000000E+00	   -2.900000    
   -1271.500    	   0.0000000E+00	   -4.500000    
   -1270.500    	   0.0000000E+00	   -5.100000    
   -1269.500    	   0.0000000E+00	  -0.3000000    
   -1268.500    	   0.0000000E+00	    5.000000    
   -1267.500    	   0.0000000E+00	    13.90000    
   -1266.500    	   0.0000000E+00	    16.80000    
   -1265.500    	   0.0000000E+00	    21.30000    
   -1264.500    	   0.0000000E+00	    18.40000    
   -1263.500    	   0.0000000E+00	    15.60000    
   -1262.500    	   0.0000000E+00	    11.00000    
   -1261.500    	   0.0000000E+00	    4.900000    
   -1260.500    	   0.0000000E+00	   -4.100000    
%  Missing data between -1259 and -1235; synth data added
   -1259.500    	   0.0000000E+00	   -3.600000    
   -1258.500    	   0.0000000E+00	   -2.100000    
   -1257.500    	   0.0000000E+00	    1.300000    
   -1256.500    	   0.0000000E+00	    6.000000    
   -1255.500    	   0.0000000E+00	    12.60000    
   -1254.500    	   0.0000000E+00	    17.60000    
   -1253.500    	   0.0000000E+00	    19.60000    
   -1252.500    	   0.0000000E+00	    18.80000    
   -1251.500    	   0.0000000E+00	    15.90000    
   -1250.500    	   0.0000000E+00	    9.300000    
   -1249.500    	   0.0000000E+00	    5.500000    
   -1248.500    	   0.0000000E+00	   -2.900000    
   -1247.500    	   0.0000000E+00	   -4.500000    
   -1246.500    	   0.0000000E+00	   -5.100000    
   -1245.500    	   0.0000000E+00	  -0.3000000    
   -1244.500    	   0.0000000E+00	    5.000000    
   -1243.500    	   0.0000000E+00	    13.90000    
   -1242.500    	   0.0000000E+00	    16.80000    
   -1241.500    	   0.0000000E+00	    21.30000    
   -1240.500    	   0.0000000E+00	    18.40000    
   -1239.500    	   0.0000000E+00	    15.60000    
   -1238.500    	   0.0000000E+00	    11.00000    
   -1237.500    	   0.0000000E+00	    4.900000    
   -1236.500    	   0.0000000E+00	   -4.100000    
%
   -1235.500    	   0.0000000E+00	   -9.700000    
   -1234.500    	   0.0000000E+00	  -0.2000000    
   -1233.500    	   0.0000000E+00	  -0.5000000    
   -1232.500    	   0.0000000E+00	    3.800000    
   -1231.500    	   0.0000000E+00	    11.40000    
   -1230.500    	   0.0000000E+00	    15.90000    
   -1229.500    	   0.0000000E+00	    20.30000    
   -1228.500    	   0.0000000E+00	    18.80000    
   -1227.500    	   0.0000000E+00	    15.60000    
   -1226.500    	   0.0000000E+00	    9.400001    
   -1225.500    	   0.0000000E+00	    4.400000    
   -1224.500    	   0.0000000E+00	   0.0000000E+00
   -1223.500    	   0.0000000E+00	   -1.300000    
   -1222.500    	   0.0000000E+00	   -5.800000    
   -1221.500    	   0.0000000E+00	  -0.7000000    
   -1220.500    	   0.0000000E+00	    6.000000    
   -1219.500    	   0.0000000E+00	    9.900001    
   -1218.500    	   0.0000000E+00	    18.30000    
   -1217.500    	   0.0000000E+00	    19.40000    
   -1216.500    	   0.0000000E+00	    17.60000    
   -1215.500    	   0.0000000E+00	    15.60000    
   -1214.500    	   0.0000000E+00	    10.80000    
   -1213.500    	   0.0000000E+00	    1.300000    
   -1212.500    	   0.0000000E+00	   -2.700000    
   -1211.500    	   0.0000000E+00	   -4.300000    
   -1210.500    	   0.0000000E+00	   -2.600000    
   -1209.500    	   0.0000000E+00	    2.600000    
   -1208.500    	   0.0000000E+00	    4.200000    
   -1207.500    	   0.0000000E+00	    12.30000    
   -1206.500    	   0.0000000E+00	    16.10000    
% data dropout -1205
   -1205.500    	   0.0000000E+00	    19.40000    
   -1204.500    	   0.0000000E+00	    18.50000    
   -1203.500    	   0.0000000E+00	    13.80000    
   -1202.500    	   0.0000000E+00	    7.100000    
   -1201.500    	   0.0000000E+00	    5.000000    
   -1200.500    	   0.0000000E+00	   -4.300000    
   -1199.500    	   0.0000000E+00	   -3.500000    
   -1198.500    	   0.0000000E+00	   -4.100000    
   -1197.500    	   0.0000000E+00	    1.800000    
   -1196.500    	   0.0000000E+00	    5.100000    
   -1195.500    	   0.0000000E+00	    11.20000    
   -1194.500    	   0.0000000E+00	    16.30000    
   -1193.500    	   0.0000000E+00	    18.10000    
   -1192.500    	   0.0000000E+00	    19.60000    
   -1191.500    	   0.0000000E+00	    14.40000    
   -1190.500    	   0.0000000E+00	    10.00000    
   -1189.500    	   0.0000000E+00	    5.300000    
   -1188.500    	   0.0000000E+00	   -3.900000    
   -1187.500    	   0.0000000E+00	   -6.100000    
   -1186.500    	   0.0000000E+00	   -1.100000    
   -1185.500    	   0.0000000E+00	   0.2000000    
   -1184.500    	   0.0000000E+00	    5.100000    
   -1183.500    	   0.0000000E+00	    9.900001    
   -1182.500    	   0.0000000E+00	    16.60000    
   -1181.500    	   0.0000000E+00	    19.80000    
   -1180.500    	   0.0000000E+00	    19.40000    
   -1179.500    	   0.0000000E+00	    15.60000    
   -1178.500    	   0.0000000E+00	    11.70000    
   -1177.500    	   0.0000000E+00	    3.200000    
   -1176.500    	   0.0000000E+00	   -1.700000    
% data dropout 1175-1164
   -1175.500    	   0.0000000E+00	   -6.100000    
   -1174.500    	   0.0000000E+00	   -1.100000    
   -1173.500    	   0.0000000E+00	   0.2000000    
   -1172.500    	   0.0000000E+00	    5.100000    
   -1171.500    	   0.0000000E+00	    9.900001    
   -1170.500    	   0.0000000E+00	    16.60000    
   -1169.500    	   0.0000000E+00	    19.80000    
   -1168.500    	   0.0000000E+00	    19.40000    
   -1167.500    	   0.0000000E+00	    15.60000    
   -1166.500    	   0.0000000E+00	    11.70000    
   -1165.500    	   0.0000000E+00	    3.200000    
   -1164.500    	   0.0000000E+00	   -1.700000    
%
   -1163.500    	   0.0000000E+00	   -1.600000    
   -1162.500    	   0.0000000E+00	   -3.100000    
   -1161.500    	   0.0000000E+00	   -2.300000    
   -1160.500    	   0.0000000E+00	    5.400000    
   -1159.500    	   0.0000000E+00	    12.30000    
   -1158.500    	   0.0000000E+00	    15.60000    
   -1157.500    	   0.0000000E+00	    21.20000    
   -1156.500    	   0.0000000E+00	    20.90000    
   -1155.500    	   0.0000000E+00	    14.60000    
   -1154.500    	   0.0000000E+00	    10.80000    
   -1153.500    	   0.0000000E+00	    5.700000    
   -1152.500    	   0.0000000E+00	   -3.600000    
   -1151.500    	   0.0000000E+00	   -4.100000    
   -1150.500    	   0.0000000E+00	   -2.400000    
   -1149.500    	   0.0000000E+00	   0.4000000    
   -1148.500    	   0.0000000E+00	    4.600000    
   -1147.500    	   0.0000000E+00	    12.70000    
   -1146.500    	   0.0000000E+00	    17.30000    
   -1145.500    	   0.0000000E+00	    20.00000    
   -1144.500    	   0.0000000E+00	    21.00000    
   -1143.500    	   0.0000000E+00	    14.50000    
   -1142.500    	   0.0000000E+00	    8.300000    
   -1141.500    	   0.0000000E+00	    4.500000    
   -1140.500    	   0.0000000E+00	   -2.200000    
