% Tokyo, Japan (Katsuura), Station ID 47674001
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
    -297.500	           0	     8.70000
    -296.500	           0	    12.80000
    -295.500	           0	    16.40000
    -294.500	           0	    20.20000
    -293.500	           0	    22.90000
    -292.500	           0	    24.90000
    -291.500	           0	    21.70000
    -290.500	           0	    18.60000
    -289.500	           0	    12.70000
    -288.500	           0	     8.50000
    -287.500	           0	     4.30000
    -286.500	           0	     4.60000
    -285.500	           0	     7.30000
    -284.500	           0	    12.40000
    -283.500	           0	    16.10000
    -282.500	           0	    20.70000
    -281.500	           0	    23.10000
    -280.500	           0	    25.60000
    -279.500	           0	    24.60000
    -278.500	           0	    17.30000
    -277.500	           0	    12.90000
    -276.500	           0	     9.00000
    -275.500	           0	     7.00000
    -274.500	           0	     7.90000
    -273.500	           0	     9.40000
    -272.500	           0	    13.20000
    -271.500	           0	    17.40000
    -270.500	           0	    19.10000
    -269.500	           0	    24.80000
    -268.500	           0	    26.10000
    -267.500	           0	    23.20000
    -266.500	           0	    18.20000
    -265.500	           0	    13.70000
    -264.500	           0	     8.00000
    -263.500	           0	     5.60000
    -262.500	           0	     5.20000
    -261.500	           0	    10.10000
    -260.500	           0	    14.00000
    -259.500	           0	    18.20000
    -258.500	           0	    20.60000
    -257.500	           0	    24.20000
    -256.500	           0	    25.90000
    -255.500	           0	    23.10000
    -254.500	           0	    18.10000
    -253.500	           0	    13.30000
    -252.500	           0	     8.40000
    -251.500	           0	     5.20000
    -250.500	           0	     5.80000
    -249.500	           0	     8.40000
    -248.500	           0	    13.20000
    -247.500	           0	    16.70000
    -246.500	           0	    20.10000
    -245.500	           0	    24.40000
    -244.500	           0	    25.40000
    -243.500	           0	    23.90000
    -242.500	           0	    19.30000
    -241.500	           0	    14.40000
    -240.500	           0	     8.10000
    -239.500	           0	     5.20000
    -238.500	           0	     5.50000
    -237.500	           0	     9.20000
    -236.500	           0	    13.30000
    -235.500	           0	    16.70000
    -234.500	           0	    20.90000
    -233.500	           0	    23.50000
    -232.500	           0	    24.80000
    -231.500	           0	    21.90000
    -230.500	           0	    18.90000
    -229.500	           0	    14.50000
    -228.500	           0	     9.20000
    -227.500	           0	     7.20000
    -226.500	           0	     6.70000
    -225.500	           0	     9.90000
    -224.500	           0	    13.40000
    -223.500	           0	    17.10000
    -222.500	           0	    19.90000
    -221.500	           0	    22.50000
    -220.500	           0	    24.90000
    -219.500	           0	    21.70000
    -218.500	           0	    18.80000
    -217.500	           0	    14.00000
    -216.500	           0	     9.40000
    -215.500	           0	     5.60000
    -214.500	           0	     4.70000
    -213.500	           0	    11.40000
    -212.500	           0	    13.80000
    -211.500	           0	    17.00000
    -210.500	           0	    21.20000
    -209.500	           0	    26.30000
    -208.500	           0	    26.70000
    -207.500	           0	    24.90000
    -206.500	           0	    17.90000
    -205.500	           0	    12.70000
    -204.500	           0	     8.30000
    -203.500	           0	     5.10000
    -202.500	           0	     6.00000
    -201.500	           0	     8.00000
    -200.500	           0	    12.00000
    -199.500	           0	    17.60000
    -198.500	           0	    21.20000
    -197.500	           0	    24.90000
    -196.500	           0	    27.10000
    -195.500	           0	    25.30000
    -194.500	           0	    18.70000
    -193.500	           0	    13.40000
    -192.500	           0	     9.40000
    -191.500	           0	     5.70000
    -190.500	           0	     5.50000
    -189.500	           0	     7.40000
    -188.500	           0	    11.00000
    -187.500	           0	    17.00000
    -186.500	           0	    21.00000
    -185.500	           0	    24.40000
    -184.500	           0	    26.00000
    -183.500	           0	    23.60000
    -182.500	           0	    18.10000
    -181.500	           0	    13.10000
    -180.500	           0	     7.10000
    -179.500	           0	     3.50000
    -178.500	           0	     3.60000
    -177.500	           0	     8.10000
    -176.500	           0	    13.60000
    -175.500	           0	    15.70000
    -174.500	           0	    20.30000
    -173.500	           0	    21.80000
    -172.500	           0	    25.90000
    -171.500	           0	    23.00000
    -170.500	           0	    19.00000
    -169.500	           0	    14.20000
    -168.500	           0	     8.00000
    -167.500	           0	     6.50000
    -166.500	           0	     6.20000
    -165.500	           0	     7.80000
    -164.500	           0	    14.20000
    -163.500	           0	    16.80000
    -162.500	           0	    21.20000
    -161.500	           0	    25.50000
    -160.500	           0	    26.50000
    -159.500	           0	    23.70000
    -158.500	           0	    19.00000
    -157.500	           0	    14.70000
    -156.500	           0	     7.70000
    -155.500	           0	     6.00000
    -154.500	           0	     4.80000
    -153.500	           0	     8.10000
    -152.500	           0	    12.10000
    -151.500	           0	    17.00000
    -150.500	           0	    18.80000
    -149.500	           0	    23.30000
    -148.500	           0	    25.90000
    -147.500	           0	    24.30000
    -146.500	           0	    17.10000
    -145.500	           0	    12.80000
    -144.500	           0	     7.00000
    -143.500	           0	     7.10000
    -142.500	           0	     6.90000
    -141.500	           0	     8.00000
    -140.500	           0	    14.50000
    -139.500	           0	    17.70000
    -138.500	           0	    21.30000
    -137.500	           0	    25.60000
    -136.500	           0	    25.60000
    -135.500	           0	    23.90000
    -134.500	           0	    19.00000
    -133.500	           0	    13.70000
    -132.500	           0	    10.90000
    -131.500	           0	     8.30000
    -130.500	           0	     8.40000
    -129.500	           0	     7.70000
    -128.500	           0	    12.70000
    -127.500	           0	    17.90000
    -126.500	           0	    19.40000
    -125.500	           0	    23.60000
    -124.500	           0	    26.30000
    -123.500	           0	    22.90000
    -122.500	           0	    17.50000
    -121.500	           0	    12.60000
    -120.500	           0	     8.90000
    -119.500	           0	     7.60000
    -118.500	           0	     6.60000
    -117.500	           0	     9.60000
    -116.500	           0	    14.70000
    -115.500	           0	    19.30000
    -114.500	           0	    21.60000
    -113.500	           0	    25.20000
    -112.500	           0	    26.30000
    -111.500	           0	    24.40000
    -110.500	           0	    17.40000
    -109.500	           0	    13.00000
    -108.500	           0	     8.40000
    -107.500	           0	     5.90000
    -106.500	           0	     6.70000
    -105.500	           0	    10.50000
    -104.500	           0	    13.70000
    -103.500	           0	    18.00000
    -102.500	           0	    20.90000
    -101.500	           0	    23.20000
    -100.500	           0	    26.30000
     -99.500	           0	    21.80000
     -98.500	           0	    18.70000
     -97.500	           0	    13.20000
     -96.500	           0	    10.10000
     -95.500	           0	     7.30000
     -94.500	           0	     4.60000
     -93.500	           0	     9.30000
     -92.500	           0	    13.60000
     -91.500	           0	    17.30000
     -90.500	           0	    20.70000
     -89.500	           0	    23.80000
     -88.500	           0	    26.60000
     -87.500	           0	    23.70000
     -86.500	           0	    18.50000
     -85.500	           0	    13.90000
     -84.500	           0	     8.60000
     -83.500	           0	     5.90000
     -82.500	           0	     6.00000
     -81.500	           0	    10.90000
     -80.500	           0	    13.00000
     -79.500	           0	    17.50000
     -78.500	           0	    20.30000
     -77.500	           0	    23.80000
     -76.500	           0	    24.30000
     -75.500	           0	    23.50000
     -74.500	           0	    18.70000
     -73.500	           0	    12.40000
     -72.500	           0	    10.40000
     -71.500	           0	     6.60000
     -70.500	           0	     7.90000
     -69.500	           0	     9.40000
     -68.500	           0	    15.60000
     -67.500	           0	    17.60000
     -66.500	           0	    18.80000
     -65.500	           0	    21.90000
     -64.500	           0	    26.60000
     -63.500	           0	    24.80000
     -62.500	           0	    16.60000
     -61.500	           0	    13.70000
     -60.500	           0	     9.60000
