% Paris, France, station ID 7150000
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
   -1112.500	           0	     9.90000
   -1111.500	           0	    13.10000
   -1110.500	           0	    14.10000
   -1109.500	           0	    15.40000
   -1108.500	           0	    17.30000
   -1107.500	           0	    14.70000
   -1106.500	           0	     9.40000
   -1105.500	           0	     5.10000
   -1104.500	           0	     1.20000
   -1103.500	           0	     0.40000
   -1102.500	           0	     4.80000
   -1101.500	           0	     6.20000
   -1100.500	           0	     9.50000
   -1099.500	           0	    16.40000
   -1098.500	           0	    16.60000
   -1097.500	           0	    19.30000
   -1096.500	           0	    17.10000
   -1095.500	           0	    16.70000
   -1094.500	           0	    10.00000
   -1093.500	           0	     4.70000
   -1092.500	           0	     8.40000
   -1091.500	           0	     2.80000
   -1090.500	           0	     7.20000
   -1089.500	           0	     2.70000
   -1088.500	           0	    11.70000
   -1087.500	           0	    12.50000
   -1086.500	           0	    12.60000
   -1085.500	           0	    18.20000
   -1084.500	           0	    15.70000
   -1083.500	           0	    15.50000
   -1082.500	           0	     9.70000
   -1081.500	           0	     7.30000
   -1080.500	           0	     2.70000
   -1079.500	           0	     2.70000
   -1078.500	           0	     0.00000
   -1077.500	           0	     3.70000
   -1076.500	           0	     9.90000
   -1075.500	           0	    13.00000
   -1074.500	           0	    16.00000
   -1073.500	           0	    18.90000
   -1072.500	           0	    15.60000
   -1071.500	           0	    13.30000
   -1070.500	           0	    10.60000
   -1069.500	           0	     5.80000
   -1068.500	           0	    -1.40000
   -1067.500	           0	    -1.90000
   -1066.500	           0	     5.10000
   -1065.500	           0	     6.80000
   -1064.500	           0	    10.10000
   -1063.500	           0	    11.30000
   -1062.500	           0	    12.30000
   -1061.500	           0	    16.70000
   -1060.500	           0	    18.20000
   -1059.500	           0	    15.30000
   -1058.500	           0	     9.10000
   -1057.500	           0	     2.80000
   -1056.500	           0	    -0.70000
   -1055.500	           0	     3.40000
   -1054.500	           0	     6.10000
   -1053.500	           0	     7.30000
   -1052.500	           0	     9.10000
   -1051.500	           0	    10.40000
   -1050.500	           0	    15.00000
   -1049.500	           0	    18.20000
   -1048.500	           0	    15.80000
   -1047.500	           0	    15.00000
   -1046.500	           0	     9.90000
   -1045.500	           0	     8.60000
   -1044.500	           0	     6.10000
   -1043.500	           0	     4.40000
   -1042.500	           0	     1.30000
   -1041.500	           0	     7.30000
   -1040.500	           0	     7.90000
   -1039.500	           0	    10.40000
   -1038.500	           0	    15.00000
   -1037.500	           0	    17.60000
   -1036.500	           0	    17.10000
   -1035.500	           0	    13.50000
   -1034.500	           0	    10.40000
   -1033.500	           0	     7.20000
   -1032.500	           0	     2.60000
   -1031.500	           0	     3.90000
   -1030.500	           0	     3.20000
   -1029.500	           0	     6.00000
   -1028.500	           0	    10.60000
   -1027.500	           0	    10.20000
   -1026.500	           0	    15.60000
   -1025.500	           0	    19.00000
   -1024.500	           0	    15.90000
   -1023.500	           0	    15.40000
   -1022.500	           0	    11.10000
   -1021.500	           0	     5.80000
   -1020.500	           0	     0.30000
   -1019.500	           0	     4.90000
   -1018.500	           0	     0.70000
   -1017.500	           0	     4.70000
   -1016.500	           0	     9.20000
   -1015.500	           0	    13.70000
   -1014.500	           0	    15.20000
   -1013.500	           0	    15.30000
   -1012.500	           0	    17.70000
   -1011.500	           0	    16.10000
   -1010.500	           0	     9.60000
   -1009.500	           0	     6.50000
   -1008.500	           0	     1.90000
   -1007.500	           0	    -0.60000
   -1006.500	           0	     3.70000
   -1005.500	           0	     6.00000
   -1004.500	           0	     9.20000
   -1003.500	           0	    10.20000
   -1002.500	           0	    14.70000
   -1001.500	           0	    18.50000
   -1000.500	           0	    18.20000
    -999.500	           0	    13.70000
    -998.500	           0	    12.60000
    -997.500	           0	     7.00000
    -996.500	           0	     7.10000
    -995.500	           0	     5.90000
    -994.500	           0	     6.00000
    -993.500	           0	     4.80000
    -992.500	           0	     8.90000
    -991.500	           0	     9.90000
    -990.500	           0	    17.40000
    -989.500	           0	    16.00000
    -988.500	           0	    16.80000
    -987.500	           0	    11.70000
    -986.500	           0	     9.60000
    -985.500	           0	     8.40000
    -984.500	           0	     3.20000
    -983.500	           0	     2.00000
    -982.500	           0	     4.30000
    -981.500	           0	     5.60000
    -980.500	           0	    10.10000
    -979.500	           0	    12.90000
    -978.500	           0	    15.00000
    -977.500	           0	    16.50000
    -976.500	           0	    16.80000
    -975.500	           0	    14.00000
    -974.500	           0	    10.90000
    -973.500	           0	     5.10000
    -972.500	           0	     0.90000
    -971.500	           0	    -0.30000
    -970.500	           0	     3.70000
    -969.500	           0	     6.00000
    -968.500	           0	     7.10000
    -967.500	           0	     8.90000
    -966.500	           0	    14.30000
    -965.500	           0	    14.10000
    -964.500	           0	    17.10000
    -963.500	           0	    14.50000
    -962.500	           0	    10.10000
    -961.500	           0	     3.80000
    -960.500	           0	     0.90000
    -959.500	           0	    -1.50000
    -958.500	           0	     4.30000
    -957.500	           0	     9.20000
    -956.500	           0	     8.90000
    -955.500	           0	    12.40000
    -954.500	           0	    14.00000
    -953.500	           0	    16.90000
    -952.500	           0	    17.50000
    -951.500	           0	    15.70000
    -950.500	           0	     9.60000
    -949.500	           0	     5.90000
    -948.500	           0	     7.40000
    -947.500	           0	    -1.60000
    -946.500	           0	     4.00000
    -945.500	           0	     7.10000
    -944.500	           0	     8.60000
    -943.500	           0	    12.20000
    -942.500	           0	    14.40000
    -941.500	           0	    18.60000
    -940.500	           0	    15.60000
    -939.500	           0	    13.50000
    -938.500	           0	     7.60000
    -937.500	           0	     8.80000
    -936.500	           0	     2.20000
    -935.500	           0	     1.70000
    -934.500	           0	     3.30000
    -933.500	           0	     7.50000
    -932.500	           0	     9.20000
    -931.500	           0	    12.10000
    -930.500	           0	    13.50000
    -929.500	           0	    15.40000
    -928.500	           0	    15.40000
    -927.500	           0	    13.20000
    -926.500	           0	    11.20000
    -925.500	           0	     7.90000
    -924.500	           0	     4.60000
    -923.500	           0	     3.70000
    -922.500	           0	     4.50000
    -921.500	           0	     2.10000
    -920.500	           0	     8.60000
    -919.500	           0	    12.70000
    -918.500	           0	    14.80000
    -917.500	           0	    15.10000
    -916.500	           0	    16.70000
    -915.500	           0	    14.30000
    -914.500	           0	     9.60000
    -913.500	           0	     6.70000
    -912.500	           0	     4.20000
    -911.500	           0	     5.30000
    -910.500	           0	     4.90000
    -909.500	           0	     6.60000
    -908.500	           0	     7.30000
    -907.500	           0	    13.00000
    -906.500	           0	    13.00000
    -905.500	           0	    17.80000
    -904.500	           0	    18.60000
    -903.500	           0	    15.30000
    -902.500	           0	     9.40000
    -901.500	           0	     4.40000
    -900.500	           0	     4.20000
    -899.500	           0	    -0.50000
    -898.500	           0	     6.60000
    -897.500	           0	     4.60000
    -896.500	           0	     9.40000
    -895.500	           0	    10.10000
    -894.500	           0	    16.60000
    -893.500	           0	    17.00000
    -892.500	           0	    15.20000
    -891.500	           0	    13.90000
    -890.500	           0	     8.90000
    -889.500	           0	     6.60000
    -888.500	           0	     2.20000
    -887.500	           0	     1.90000
    -886.500	           0	     0.70000
    -885.500	           0	     4.70000
    -884.500	           0	     9.80000
    -883.500	           0	    13.10000
    -882.500	           0	    13.70000
    -881.500	           0	    16.80000
    -880.500	           0	    17.00000
    -879.500	           0	    16.60000
    -878.500	           0	    12.80000
    -877.500	           0	     7.30000
    -876.500	           0	     3.00000
    -875.500	           0	    -0.50000
    -874.500	           0	     1.70000
    -873.500	           0	     2.80000
    -872.500	           0	     7.40000
    -871.500	           0	    10.30000
    -870.500	           0	    15.80000
    -869.500	           0	    17.90000
    -868.500	           0	    16.30000
    -867.500	           0	    12.50000
    -866.500	           0	     7.10000
    -865.500	           0	     5.40000
    -864.500	           0	     2.30000
    -863.500	           0	     0.60000
    -862.500	           0	    -0.60000
    -861.500	           0	     3.20000
    -860.500	           0	     6.80000
    -859.500	           0	    12.20000
    -858.500	           0	    14.90000
    -857.500	           0	    14.20000
    -856.500	           0	    15.40000
    -855.500	           0	    14.40000
    -854.500	           0	     7.90000
    -853.500	           0	     8.50000
    -852.500	           0	     3.20000
    -851.500	           0	     0.80000
    -850.500	           0	     1.90000
    -849.500	           0	     3.90000
    -848.500	           0	     7.80000
    -847.500	           0	    13.60000
    -846.500	           0	    17.00000
    -845.500	           0	    16.30000
    -844.500	           0	    15.80000
    -843.500	           0	    13.50000
    -842.500	           0	     9.90000
    -841.500	           0	     6.30000
    -840.500	           0	     0.30000
    -839.500	           0	     5.50000
    -838.500	           0	     1.40000
    -837.500	           0	     5.90000
    -836.500	           0	     8.10000
    -835.500	           0	    12.90000
    -834.500	           0	    14.00000
    -833.500	           0	    14.80000
    -832.500	           0	    15.70000
    -831.500	           0	    14.80000
    -830.500	           0	     9.10000
    -829.500	           0	     6.40000
    -828.500	           0	    -3.30000
    -827.500	           0	    -1.10000
    -826.500	           0	     2.00000
    -825.500	           0	     5.10000
    -824.500	           0	     7.40000
    -823.500	           0	    10.90000
    -822.500	           0	    15.00000
    -821.500	           0	    15.30000
    -820.500	           0	    15.10000
    -819.500	           0	    15.20000
    -818.500	           0	    11.90000
    -817.500	           0	     5.20000
    -816.500	           0	     4.80000
    -815.500	           0	     1.70000
    -814.500	           0	     3.70000
    -813.500	           0	     3.20000
    -812.500	           0	     9.60000
    -811.500	           0	    13.90000
    -810.500	           0	    15.50000
    -809.500	           0	    16.30000
    -808.500	           0	    17.90000
    -807.500	           0	    14.70000
    -806.500	           0	     9.20000
    -805.500	           0	     8.80000
    -804.500	           0	     0.80000
    -803.500	           0	    -1.60000
    -802.500	           0	     5.40000
    -801.500	           0	     8.20000
    -800.500	           0	    13.10000
    -799.500	           0	    13.00000
    -798.500	           0	    16.10000
    -797.500	           0	    17.30000
    -796.500	           0	    18.30000
    -795.500	           0	    14.60000
    -794.500	           0	    11.20000
    -793.500	           0	     5.10000
    -792.500	           0	     2.60000
    -791.500	           0	     2.20000
    -790.500	           0	     4.50000
    -789.500	           0	     7.10000
    -788.500	           0	    11.40000
    -787.500	           0	    10.80000
    -786.500	           0	    14.80000
    -785.500	           0	    16.90000
    -784.500	           0	    16.00000
    -783.500	           0	    13.30000
    -782.500	           0	    10.40000
    -781.500	           0	     7.20000
    -780.500	           0	     3.70000
    -779.500	           0	    -0.50000
    -778.500	           0	     4.00000
    -777.500	           0	     4.20000
    -776.500	           0	     9.90000
    -775.500	           0	    13.00000
    -774.500	           0	    15.00000
    -773.500	           0	    16.30000
    -772.500	           0	    16.70000
    -771.500	           0	    18.50000
    -770.500	           0	     9.10000
    -769.500	           0	     9.30000
    -768.500	           0	     5.30000
    -767.500	           0	     2.20000
    -766.500	           0	     2.30000
    -765.500	           0	     8.00000
    -764.500	           0	     8.60000
    -763.500	           0	    12.00000
    -762.500	           0	    15.90000
    -761.500	           0	    17.40000
    -760.500	           0	    14.80000
    -759.500	           0	    14.40000
    -758.500	           0	     9.10000
    -757.500	           0	     3.10000
    -756.500	           0	     3.70000
    -755.500	           0	     1.90000
    -754.500	           0	     6.50000
    -753.500	           0	     8.10000
    -752.500	           0	     8.80000
    -751.500	           0	    11.10000
    -750.500	           0	    16.80000
    -749.500	           0	    17.00000
    -748.500	           0	    16.90000
    -747.500	           0	    13.50000
    -746.500	           0	    10.20000
    -745.500	           0	     6.00000
    -744.500	           0	     3.40000
    -743.500	           0	     3.30000
    -742.500	           0	     3.90000
    -741.500	           0	     3.70000
    -740.500	           0	     9.80000
    -739.500	           0	    10.90000
    -738.500	           0	    13.60000
    -737.500	           0	    15.60000
    -736.500	           0	    19.20000
    -735.500	           0	    16.00000
    -734.500	           0	    12.60000
    -733.500	           0	     7.80000
    -732.500	           0	     5.00000
    -731.500	           0	     5.70000
    -730.500	           0	     5.20000
    -729.500	           0	     4.90000
    -728.500	           0	     8.80000
    -727.500	           0	    11.40000
    -726.500	           0	    15.80000
    -725.500	           0	    18.10000
    -724.500	           0	    19.80000
    -723.500	           0	    15.40000
    -722.500	           0	    10.20000
    -721.500	           0	     7.80000
    -720.500	           0	     0.10000
    -719.500	           0	     4.50000
    -718.500	           0	     4.60000
    -717.500	           0	     3.50000
    -716.500	           0	     8.90000
    -715.500	           0	    11.50000
    -714.500	           0	    16.20000
    -713.500	           0	    20.10000
    -712.500	           0	    16.60000
    -711.500	           0	    15.40000
    -710.500	           0	    11.20000
    -709.500	           0	     8.10000
    -708.500	           0	     6.10000
    -707.500	           0	     2.40000
    -706.500	           0	    -0.80000
    -705.500	           0	     3.80000
    -704.500	           0	     9.90000
    -703.500	           0	    13.10000
    -702.500	           0	    16.10000
    -701.500	           0	    18.30000
    -700.500	           0	    17.50000
    -699.500	           0	    15.00000
    -698.500	           0	    10.40000
    -697.500	           0	     4.10000
    -696.500	           0	     3.70000
    -695.500	           0	     4.20000
    -694.500	           0	     2.20000
    -693.500	           0	     7.70000
    -692.500	           0	    10.50000
    -691.500	           0	     9.70000
    -690.500	           0	    14.40000
    -689.500	           0	    17.00000
    -688.500	           0	    16.20000
    -687.500	           0	    14.40000
    -686.500	           0	     9.90000
    -685.500	           0	     6.30000
    -684.500	           0	     2.70000
    -683.500	           0	     3.50000
    -682.500	           0	     6.10000
    -681.500	           0	     7.80000
    -680.500	           0	     6.90000
    -679.500	           0	    13.00000
    -678.500	           0	    14.10000
    -677.500	           0	    16.50000
    -676.500	           0	    16.20000
    -675.500	           0	    15.60000
    -674.500	           0	    12.60000
    -673.500	           0	     6.90000
    -672.500	           0	     1.60000
    -671.500	           0	     1.90000
    -670.500	           0	     4.20000
    -669.500	           0	     5.00000
    -668.500	           0	    10.40000
    -667.500	           0	    13.60000
    -666.500	           0	    15.20000
    -665.500	           0	    20.00000
    -664.500	           0	    17.60000
    -663.500	           0	    13.10000
    -662.500	           0	    11.00000
    -661.500	           0	     5.10000
    -660.500	           0	     5.10000
    -659.500	           0	     1.40000
    -658.500	           0	     4.20000
    -657.500	           0	     7.80000
    -656.500	           0	     8.90000
    -655.500	           0	    11.80000
    -654.500	           0	    16.00000
    -653.500	           0	    18.80000
    -652.500	           0	    16.50000
    -651.500	           0	    14.10000
    -650.500	           0	     7.40000
    -649.500	           0	     5.20000
    -648.500	           0	     3.60000
    -647.500	           0	     4.70000
    -646.500	           0	     3.20000
    -645.500	           0	     5.50000
    -644.500	           0	     9.00000
    -643.500	           0	    12.70000
    -642.500	           0	    15.00000
    -641.500	           0	    17.50000
    -640.500	           0	    18.00000
    -639.500	           0	    14.80000
    -638.500	           0	    13.50000
    -637.500	           0	     8.20000
    -636.500	           0	     1.60000
    -635.500	           0	     2.50000
    -634.500	           0	     1.60000
    -633.500	           0	     6.60000
    -632.500	           0	     8.40000
    -631.500	           0	    12.90000
    -630.500	           0	    14.00000
    -629.500	           0	    15.10000
    -628.500	           0	    16.90000
    -627.500	           0	    15.90000
    -626.500	           0	    11.90000
    -625.500	           0	     7.80000
    -624.500	           0	     5.00000
    -623.500	           0	    -0.10000
    -622.500	           0	     4.70000
    -621.500	           0	     4.20000
    -620.500	           0	     7.90000
    -619.500	           0	    14.30000
    -618.500	           0	    16.80000
    -617.500	           0	    17.00000
    -616.500	           0	    15.80000
    -615.500	           0	    14.60000
    -614.500	           0	    11.70000
    -613.500	           0	     5.40000
    -612.500	           0	     2.30000
    -611.500	           0	     1.40000
    -610.500	           0	     1.50000
    -609.500	           0	     4.50000
    -608.500	           0	    11.10000
    -607.500	           0	    12.60000
    -606.500	           0	    13.40000
    -605.500	           0	    14.60000
    -604.500	           0	    17.10000
    -603.500	           0	    13.60000
    -602.500	           0	    12.20000
    -601.500	           0	     4.20000
    -600.500	           0	     4.30000
    -599.500	           0	     3.80000
    -598.500	           0	     5.20000
    -597.500	           0	     6.30000
    -596.500	           0	     8.50000
    -595.500	           0	    11.90000
    -594.500	           0	    15.30000
    -593.500	           0	    15.10000
    -592.500	           0	    16.50000
    -591.500	           0	    14.20000
    -590.500	           0	    12.30000
    -589.500	           0	     5.60000
    -588.500	           0	     6.50000
